gs_name	gene
GOBP_INFLAMMATORY_RESPONSE	3818
GOBP_INFLAMMATORY_RESPONSE	10219
GOBP_INFLAMMATORY_RESPONSE	3827
GOBP_INFLAMMATORY_RESPONSE	23633
GOBP_INFLAMMATORY_RESPONSE	3848
GOBP_INFLAMMATORY_RESPONSE	3868
GOBP_INFLAMMATORY_RESPONSE	144811
GOBP_INFLAMMATORY_RESPONSE	27040
GOBP_INFLAMMATORY_RESPONSE	3929
GOBP_INFLAMMATORY_RESPONSE	3949
GOBP_INFLAMMATORY_RESPONSE	3952
GOBP_INFLAMMATORY_RESPONSE	3956
GOBP_INFLAMMATORY_RESPONSE	3965
GOBP_INFLAMMATORY_RESPONSE	11019
GOBP_INFLAMMATORY_RESPONSE	353514
GOBP_INFLAMMATORY_RESPONSE	353514
GOBP_INFLAMMATORY_RESPONSE	353514
GOBP_INFLAMMATORY_RESPONSE	353514
GOBP_INFLAMMATORY_RESPONSE	353514
GOBP_INFLAMMATORY_RESPONSE	11006
GOBP_INFLAMMATORY_RESPONSE	11006
GOBP_INFLAMMATORY_RESPONSE	11006
GOBP_INFLAMMATORY_RESPONSE	11006
GOBP_INFLAMMATORY_RESPONSE	11006
GOBP_INFLAMMATORY_RESPONSE	3988
GOBP_INFLAMMATORY_RESPONSE	84695
GOBP_INFLAMMATORY_RESPONSE	10162
GOBP_INFLAMMATORY_RESPONSE	4023
GOBP_INFLAMMATORY_RESPONSE	145581
GOBP_INFLAMMATORY_RESPONSE	64922
GOBP_INFLAMMATORY_RESPONSE	120892
GOBP_INFLAMMATORY_RESPONSE	4049
GOBP_INFLAMMATORY_RESPONSE	4049
GOBP_INFLAMMATORY_RESPONSE	4049
GOBP_INFLAMMATORY_RESPONSE	4049
GOBP_INFLAMMATORY_RESPONSE	4049
GOBP_INFLAMMATORY_RESPONSE	4049
GOBP_INFLAMMATORY_RESPONSE	4049
GOBP_INFLAMMATORY_RESPONSE	1241
GOBP_INFLAMMATORY_RESPONSE	1241
GOBP_INFLAMMATORY_RESPONSE	56413
GOBP_INFLAMMATORY_RESPONSE	56413
GOBP_INFLAMMATORY_RESPONSE	56925
GOBP_INFLAMMATORY_RESPONSE	4065
GOBP_INFLAMMATORY_RESPONSE	9450
GOBP_INFLAMMATORY_RESPONSE	23643
GOBP_INFLAMMATORY_RESPONSE	4067
GOBP_INFLAMMATORY_RESPONSE	4069
GOBP_INFLAMMATORY_RESPONSE	90355
GOBP_INFLAMMATORY_RESPONSE	5606
GOBP_INFLAMMATORY_RESPONSE	5603
GOBP_INFLAMMATORY_RESPONSE	1432
GOBP_INFLAMMATORY_RESPONSE	5598
GOBP_INFLAMMATORY_RESPONSE	9261
GOBP_INFLAMMATORY_RESPONSE	4142
GOBP_INFLAMMATORY_RESPONSE	4153
GOBP_INFLAMMATORY_RESPONSE	79648
GOBP_INFLAMMATORY_RESPONSE	79648
GOBP_INFLAMMATORY_RESPONSE	4192
GOBP_INFLAMMATORY_RESPONSE	4210
GOBP_INFLAMMATORY_RESPONSE	4225
GOBP_INFLAMMATORY_RESPONSE	284207
GOBP_INFLAMMATORY_RESPONSE	284207
GOBP_INFLAMMATORY_RESPONSE	9258
GOBP_INFLAMMATORY_RESPONSE	9258
GOBP_INFLAMMATORY_RESPONSE	11343
GOBP_INFLAMMATORY_RESPONSE	4258
GOBP_INFLAMMATORY_RESPONSE	4282
GOBP_INFLAMMATORY_RESPONSE	4282
GOBP_INFLAMMATORY_RESPONSE	406897
GOBP_INFLAMMATORY_RESPONSE	406910
GOBP_INFLAMMATORY_RESPONSE	406913
GOBP_INFLAMMATORY_RESPONSE	406915
GOBP_INFLAMMATORY_RESPONSE	406917
GOBP_INFLAMMATORY_RESPONSE	406925
GOBP_INFLAMMATORY_RESPONSE	406927
GOBP_INFLAMMATORY_RESPONSE	406929
GOBP_INFLAMMATORY_RESPONSE	406932
GOBP_INFLAMMATORY_RESPONSE	406933
GOBP_INFLAMMATORY_RESPONSE	406934
GOBP_INFLAMMATORY_RESPONSE	406936
GOBP_INFLAMMATORY_RESPONSE	406937
GOBP_INFLAMMATORY_RESPONSE	406938
GOBP_INFLAMMATORY_RESPONSE	406941
GOBP_INFLAMMATORY_RESPONSE	406948
GOBP_INFLAMMATORY_RESPONSE	406949
GOBP_INFLAMMATORY_RESPONSE	406950
GOBP_INFLAMMATORY_RESPONSE	406952
GOBP_INFLAMMATORY_RESPONSE	406954
GOBP_INFLAMMATORY_RESPONSE	406955
GOBP_INFLAMMATORY_RESPONSE	406957
GOBP_INFLAMMATORY_RESPONSE	406957
GOBP_INFLAMMATORY_RESPONSE	406963
GOBP_INFLAMMATORY_RESPONSE	406971
GOBP_INFLAMMATORY_RESPONSE	406974
GOBP_INFLAMMATORY_RESPONSE	406976
GOBP_INFLAMMATORY_RESPONSE	406979
GOBP_INFLAMMATORY_RESPONSE	406980
GOBP_INFLAMMATORY_RESPONSE	406986
GOBP_INFLAMMATORY_RESPONSE	406987
GOBP_INFLAMMATORY_RESPONSE	406988
GOBP_INFLAMMATORY_RESPONSE	406989
GOBP_INFLAMMATORY_RESPONSE	406982
GOBP_INFLAMMATORY_RESPONSE	406991
GOBP_INFLAMMATORY_RESPONSE	407004
GOBP_INFLAMMATORY_RESPONSE	407006
GOBP_INFLAMMATORY_RESPONSE	407007
GOBP_INFLAMMATORY_RESPONSE	407008
GOBP_INFLAMMATORY_RESPONSE	407015
GOBP_INFLAMMATORY_RESPONSE	407032
GOBP_INFLAMMATORY_RESPONSE	407035
GOBP_INFLAMMATORY_RESPONSE	442898
GOBP_INFLAMMATORY_RESPONSE	442906
GOBP_INFLAMMATORY_RESPONSE	494323
GOBP_INFLAMMATORY_RESPONSE	494327
GOBP_INFLAMMATORY_RESPONSE	100500826
GOBP_INFLAMMATORY_RESPONSE	574441
GOBP_INFLAMMATORY_RESPONSE	693175
GOBP_INFLAMMATORY_RESPONSE	724027
GOBP_INFLAMMATORY_RESPONSE	100033819
GOBP_INFLAMMATORY_RESPONSE	100033819
GOBP_INFLAMMATORY_RESPONSE	102465524
GOBP_INFLAMMATORY_RESPONSE	768218
GOBP_INFLAMMATORY_RESPONSE	100126320
GOBP_INFLAMMATORY_RESPONSE	407048
GOBP_INFLAMMATORY_RESPONSE	407050
GOBP_INFLAMMATORY_RESPONSE	407054
GOBP_INFLAMMATORY_RESPONSE	406890
GOBP_INFLAMMATORY_RESPONSE	23609
GOBP_INFLAMMATORY_RESPONSE	64386
GOBP_INFLAMMATORY_RESPONSE	56547
GOBP_INFLAMMATORY_RESPONSE	4314
GOBP_INFLAMMATORY_RESPONSE	4317
GOBP_INFLAMMATORY_RESPONSE	4318
GOBP_INFLAMMATORY_RESPONSE	259249
GOBP_INFLAMMATORY_RESPONSE	2206
GOBP_INFLAMMATORY_RESPONSE	692094
GOBP_INFLAMMATORY_RESPONSE	2475
GOBP_INFLAMMATORY_RESPONSE	4598
GOBP_INFLAMMATORY_RESPONSE	4615
GOBP_INFLAMMATORY_RESPONSE	91807
GOBP_INFLAMMATORY_RESPONSE	4671
GOBP_INFLAMMATORY_RESPONSE	4671
GOBP_INFLAMMATORY_RESPONSE	4671
GOBP_INFLAMMATORY_RESPONSE	222236
GOBP_INFLAMMATORY_RESPONSE	222236
GOBP_INFLAMMATORY_RESPONSE	653361
GOBP_INFLAMMATORY_RESPONSE	259197
GOBP_INFLAMMATORY_RESPONSE	259197
GOBP_INFLAMMATORY_RESPONSE	259197
GOBP_INFLAMMATORY_RESPONSE	259197
GOBP_INFLAMMATORY_RESPONSE	259197
GOBP_INFLAMMATORY_RESPONSE	259197
GOBP_INFLAMMATORY_RESPONSE	259197
GOBP_INFLAMMATORY_RESPONSE	259197
GOBP_INFLAMMATORY_RESPONSE	80762
GOBP_INFLAMMATORY_RESPONSE	3340
GOBP_INFLAMMATORY_RESPONSE	283131
GOBP_INFLAMMATORY_RESPONSE	150372
GOBP_INFLAMMATORY_RESPONSE	4775
GOBP_INFLAMMATORY_RESPONSE	4776
GOBP_INFLAMMATORY_RESPONSE	4776
GOBP_INFLAMMATORY_RESPONSE	4780
GOBP_INFLAMMATORY_RESPONSE	4790
GOBP_INFLAMMATORY_RESPONSE	4792
GOBP_INFLAMMATORY_RESPONSE	4793
GOBP_INFLAMMATORY_RESPONSE	4793
GOBP_INFLAMMATORY_RESPONSE	84807
GOBP_INFLAMMATORY_RESPONSE	64332
GOBP_INFLAMMATORY_RESPONSE	4799
GOBP_INFLAMMATORY_RESPONSE	4814
GOBP_INFLAMMATORY_RESPONSE	4818
GOBP_INFLAMMATORY_RESPONSE	28511
GOBP_INFLAMMATORY_RESPONSE	197358
GOBP_INFLAMMATORY_RESPONSE	58484
GOBP_INFLAMMATORY_RESPONSE	22861
GOBP_INFLAMMATORY_RESPONSE	338322
GOBP_INFLAMMATORY_RESPONSE	338322
GOBP_INFLAMMATORY_RESPONSE	338322
GOBP_INFLAMMATORY_RESPONSE	91662
GOBP_INFLAMMATORY_RESPONSE	55655
GOBP_INFLAMMATORY_RESPONSE	55655
GOBP_INFLAMMATORY_RESPONSE	55655
GOBP_INFLAMMATORY_RESPONSE	55655
GOBP_INFLAMMATORY_RESPONSE	55655
GOBP_INFLAMMATORY_RESPONSE	55655
GOBP_INFLAMMATORY_RESPONSE	55655
GOBP_INFLAMMATORY_RESPONSE	55655
GOBP_INFLAMMATORY_RESPONSE	55655
GOBP_INFLAMMATORY_RESPONSE	55655
GOBP_INFLAMMATORY_RESPONSE	114548
GOBP_INFLAMMATORY_RESPONSE	147945
GOBP_INFLAMMATORY_RESPONSE	171389
GOBP_INFLAMMATORY_RESPONSE	199713
GOBP_INFLAMMATORY_RESPONSE	199713
GOBP_INFLAMMATORY_RESPONSE	199713
GOBP_INFLAMMATORY_RESPONSE	199713
GOBP_INFLAMMATORY_RESPONSE	199713
GOBP_INFLAMMATORY_RESPONSE	199713
GOBP_INFLAMMATORY_RESPONSE	199713
GOBP_INFLAMMATORY_RESPONSE	199713
GOBP_INFLAMMATORY_RESPONSE	199713
GOBP_INFLAMMATORY_RESPONSE	199713
GOBP_INFLAMMATORY_RESPONSE	338321
GOBP_INFLAMMATORY_RESPONSE	79671
GOBP_INFLAMMATORY_RESPONSE	9111
GOBP_INFLAMMATORY_RESPONSE	10392
GOBP_INFLAMMATORY_RESPONSE	64127
GOBP_INFLAMMATORY_RESPONSE	4843
GOBP_INFLAMMATORY_RESPONSE	4851
GOBP_INFLAMMATORY_RESPONSE	4853
GOBP_INFLAMMATORY_RESPONSE	27035
GOBP_INFLAMMATORY_RESPONSE	50507
GOBP_INFLAMMATORY_RESPONSE	4852
GOBP_INFLAMMATORY_RESPONSE	4889
GOBP_INFLAMMATORY_RESPONSE	9572
GOBP_INFLAMMATORY_RESPONSE	9975
GOBP_INFLAMMATORY_RESPONSE	10062
GOBP_INFLAMMATORY_RESPONSE	9971
GOBP_INFLAMMATORY_RESPONSE	375387
GOBP_INFLAMMATORY_RESPONSE	4907
GOBP_INFLAMMATORY_RESPONSE	26471
GOBP_INFLAMMATORY_RESPONSE	54959
GOBP_INFLAMMATORY_RESPONSE	4968
GOBP_INFLAMMATORY_RESPONSE	4973
GOBP_INFLAMMATORY_RESPONSE	4988
GOBP_INFLAMMATORY_RESPONSE	5004
GOBP_INFLAMMATORY_RESPONSE	5005
GOBP_INFLAMMATORY_RESPONSE	5008
GOBP_INFLAMMATORY_RESPONSE	9180
GOBP_INFLAMMATORY_RESPONSE	90268
GOBP_INFLAMMATORY_RESPONSE	5023
GOBP_INFLAMMATORY_RESPONSE	5027
GOBP_INFLAMMATORY_RESPONSE	11315
GOBP_INFLAMMATORY_RESPONSE	143
GOBP_INFLAMMATORY_RESPONSE	55872
GOBP_INFLAMMATORY_RESPONSE	57326
GOBP_INFLAMMATORY_RESPONSE	27250
GOBP_INFLAMMATORY_RESPONSE	5138
GOBP_INFLAMMATORY_RESPONSE	5187
GOBP_INFLAMMATORY_RESPONSE	5196
GOBP_INFLAMMATORY_RESPONSE	5197
GOBP_INFLAMMATORY_RESPONSE	8993
GOBP_INFLAMMATORY_RESPONSE	114770
GOBP_INFLAMMATORY_RESPONSE	118788
GOBP_INFLAMMATORY_RESPONSE	5293
GOBP_INFLAMMATORY_RESPONSE	5294
GOBP_INFLAMMATORY_RESPONSE	9867
GOBP_INFLAMMATORY_RESPONSE	8399
GOBP_INFLAMMATORY_RESPONSE	8399
GOBP_INFLAMMATORY_RESPONSE	5320
GOBP_INFLAMMATORY_RESPONSE	26279
GOBP_INFLAMMATORY_RESPONSE	30814
GOBP_INFLAMMATORY_RESPONSE	50487
GOBP_INFLAMMATORY_RESPONSE	100137049
GOBP_INFLAMMATORY_RESPONSE	8605
GOBP_INFLAMMATORY_RESPONSE	7941
GOBP_INFLAMMATORY_RESPONSE	9373
GOBP_INFLAMMATORY_RESPONSE	5335
GOBP_INFLAMMATORY_RESPONSE	5336
GOBP_INFLAMMATORY_RESPONSE	23646
GOBP_INFLAMMATORY_RESPONSE	122618
GOBP_INFLAMMATORY_RESPONSE	55848
GOBP_INFLAMMATORY_RESPONSE	10769
GOBP_INFLAMMATORY_RESPONSE	5354
GOBP_INFLAMMATORY_RESPONSE	5359
GOBP_INFLAMMATORY_RESPONSE	9240
GOBP_INFLAMMATORY_RESPONSE	5423
GOBP_INFLAMMATORY_RESPONSE	5465
GOBP_INFLAMMATORY_RESPONSE	5467
GOBP_INFLAMMATORY_RESPONSE	5468
GOBP_INFLAMMATORY_RESPONSE	5473
GOBP_INFLAMMATORY_RESPONSE	5547
GOBP_INFLAMMATORY_RESPONSE	7001
GOBP_INFLAMMATORY_RESPONSE	25824
GOBP_INFLAMMATORY_RESPONSE	5580
GOBP_INFLAMMATORY_RESPONSE	5588
GOBP_INFLAMMATORY_RESPONSE	5590
GOBP_INFLAMMATORY_RESPONSE	5587
GOBP_INFLAMMATORY_RESPONSE	5624
GOBP_INFLAMMATORY_RESPONSE	60675
GOBP_INFLAMMATORY_RESPONSE	5678
GOBP_INFLAMMATORY_RESPONSE	5682
GOBP_INFLAMMATORY_RESPONSE	5687
GOBP_INFLAMMATORY_RESPONSE	5692
GOBP_INFLAMMATORY_RESPONSE	9051
GOBP_INFLAMMATORY_RESPONSE	5724
GOBP_INFLAMMATORY_RESPONSE	5729
GOBP_INFLAMMATORY_RESPONSE	5731
GOBP_INFLAMMATORY_RESPONSE	5732
GOBP_INFLAMMATORY_RESPONSE	5733
GOBP_INFLAMMATORY_RESPONSE	5734
GOBP_INFLAMMATORY_RESPONSE	9536
GOBP_INFLAMMATORY_RESPONSE	5737
GOBP_INFLAMMATORY_RESPONSE	5739
GOBP_INFLAMMATORY_RESPONSE	5740
GOBP_INFLAMMATORY_RESPONSE	5742
GOBP_INFLAMMATORY_RESPONSE	5743
GOBP_INFLAMMATORY_RESPONSE	5764
GOBP_INFLAMMATORY_RESPONSE	5771
GOBP_INFLAMMATORY_RESPONSE	5788
GOBP_INFLAMMATORY_RESPONSE	5788
GOBP_INFLAMMATORY_RESPONSE	5806
GOBP_INFLAMMATORY_RESPONSE	54899
GOBP_INFLAMMATORY_RESPONSE	29108
GOBP_INFLAMMATORY_RESPONSE	152138
GOBP_INFLAMMATORY_RESPONSE	27342
GOBP_INFLAMMATORY_RESPONSE	5879
GOBP_INFLAMMATORY_RESPONSE	5919
GOBP_INFLAMMATORY_RESPONSE	10125
GOBP_INFLAMMATORY_RESPONSE	5925
GOBP_INFLAMMATORY_RESPONSE	3516
GOBP_INFLAMMATORY_RESPONSE	5068
GOBP_INFLAMMATORY_RESPONSE	130120
GOBP_INFLAMMATORY_RESPONSE	5966
GOBP_INFLAMMATORY_RESPONSE	5970
GOBP_INFLAMMATORY_RESPONSE	5971
GOBP_INFLAMMATORY_RESPONSE	25807
GOBP_INFLAMMATORY_RESPONSE	79651
GOBP_INFLAMMATORY_RESPONSE	253260
GOBP_INFLAMMATORY_RESPONSE	8737
GOBP_INFLAMMATORY_RESPONSE	8767
GOBP_INFLAMMATORY_RESPONSE	6095
GOBP_INFLAMMATORY_RESPONSE	6223
GOBP_INFLAMMATORY_RESPONSE	8986
GOBP_INFLAMMATORY_RESPONSE	9252
GOBP_INFLAMMATORY_RESPONSE	6283
GOBP_INFLAMMATORY_RESPONSE	6279
GOBP_INFLAMMATORY_RESPONSE	6280
GOBP_INFLAMMATORY_RESPONSE	1903
GOBP_INFLAMMATORY_RESPONSE	6288
GOBP_INFLAMMATORY_RESPONSE	6288
GOBP_INFLAMMATORY_RESPONSE	6289
GOBP_INFLAMMATORY_RESPONSE	6291
GOBP_INFLAMMATORY_RESPONSE	22904
GOBP_INFLAMMATORY_RESPONSE	22904
GOBP_INFLAMMATORY_RESPONSE	7857
GOBP_INFLAMMATORY_RESPONSE	7356
GOBP_INFLAMMATORY_RESPONSE	6335
GOBP_INFLAMMATORY_RESPONSE	6338
GOBP_INFLAMMATORY_RESPONSE	80274
GOBP_INFLAMMATORY_RESPONSE	57410
GOBP_INFLAMMATORY_RESPONSE	57147
GOBP_INFLAMMATORY_RESPONSE	6382
GOBP_INFLAMMATORY_RESPONSE	6401
GOBP_INFLAMMATORY_RESPONSE	55829
GOBP_INFLAMMATORY_RESPONSE	6403
GOBP_INFLAMMATORY_RESPONSE	8482
GOBP_INFLAMMATORY_RESPONSE	8482
GOBP_INFLAMMATORY_RESPONSE	5265
GOBP_INFLAMMATORY_RESPONSE	5265
GOBP_INFLAMMATORY_RESPONSE	12
GOBP_INFLAMMATORY_RESPONSE	5054
GOBP_INFLAMMATORY_RESPONSE	5176
GOBP_INFLAMMATORY_RESPONSE	5176
GOBP_INFLAMMATORY_RESPONSE	5345
GOBP_INFLAMMATORY_RESPONSE	5345
GOBP_INFLAMMATORY_RESPONSE	54093
GOBP_INFLAMMATORY_RESPONSE	79918
GOBP_INFLAMMATORY_RESPONSE	81858
GOBP_INFLAMMATORY_RESPONSE	23729
GOBP_INFLAMMATORY_RESPONSE	59307
GOBP_INFLAMMATORY_RESPONSE	6614
GOBP_INFLAMMATORY_RESPONSE	89790
GOBP_INFLAMMATORY_RESPONSE	140885
GOBP_INFLAMMATORY_RESPONSE	6504
GOBP_INFLAMMATORY_RESPONSE	56833
GOBP_INFLAMMATORY_RESPONSE	6556
GOBP_INFLAMMATORY_RESPONSE	4086
GOBP_INFLAMMATORY_RESPONSE	4088
GOBP_INFLAMMATORY_RESPONSE	27293
GOBP_INFLAMMATORY_RESPONSE	8773
GOBP_INFLAMMATORY_RESPONSE	6622
GOBP_INFLAMMATORY_RESPONSE	8723
GOBP_INFLAMMATORY_RESPONSE	58533
GOBP_INFLAMMATORY_RESPONSE	9021
GOBP_INFLAMMATORY_RESPONSE	9655
GOBP_INFLAMMATORY_RESPONSE	6647
GOBP_INFLAMMATORY_RESPONSE	9825
GOBP_INFLAMMATORY_RESPONSE	8877
GOBP_INFLAMMATORY_RESPONSE	6696
GOBP_INFLAMMATORY_RESPONSE	6714
GOBP_INFLAMMATORY_RESPONSE	23166
GOBP_INFLAMMATORY_RESPONSE	26228
GOBP_INFLAMMATORY_RESPONSE	6774
GOBP_INFLAMMATORY_RESPONSE	6777
GOBP_INFLAMMATORY_RESPONSE	340061
GOBP_INFLAMMATORY_RESPONSE	340061
GOBP_INFLAMMATORY_RESPONSE	27347
GOBP_INFLAMMATORY_RESPONSE	56670
GOBP_INFLAMMATORY_RESPONSE	6850
GOBP_INFLAMMATORY_RESPONSE	23208
GOBP_INFLAMMATORY_RESPONSE	6863
GOBP_INFLAMMATORY_RESPONSE	255061
GOBP_INFLAMMATORY_RESPONSE	6869
GOBP_INFLAMMATORY_RESPONSE	284467
GOBP_INFLAMMATORY_RESPONSE	29110
GOBP_INFLAMMATORY_RESPONSE	6915
GOBP_INFLAMMATORY_RESPONSE	10312
GOBP_INFLAMMATORY_RESPONSE	7010
GOBP_INFLAMMATORY_RESPONSE	7036
GOBP_INFLAMMATORY_RESPONSE	7037
GOBP_INFLAMMATORY_RESPONSE	7040
GOBP_INFLAMMATORY_RESPONSE	7057
GOBP_INFLAMMATORY_RESPONSE	9473
GOBP_INFLAMMATORY_RESPONSE	148022
GOBP_INFLAMMATORY_RESPONSE	353376
GOBP_INFLAMMATORY_RESPONSE	7076
GOBP_INFLAMMATORY_RESPONSE	114609
GOBP_INFLAMMATORY_RESPONSE	7096
GOBP_INFLAMMATORY_RESPONSE	81793
GOBP_INFLAMMATORY_RESPONSE	7097
GOBP_INFLAMMATORY_RESPONSE	7098
GOBP_INFLAMMATORY_RESPONSE	7099
GOBP_INFLAMMATORY_RESPONSE	7100
GOBP_INFLAMMATORY_RESPONSE	10333
GOBP_INFLAMMATORY_RESPONSE	51284
GOBP_INFLAMMATORY_RESPONSE	51311
GOBP_INFLAMMATORY_RESPONSE	54106
GOBP_INFLAMMATORY_RESPONSE	57413
GOBP_INFLAMMATORY_RESPONSE	7114
GOBP_INFLAMMATORY_RESPONSE	7124
GOBP_INFLAMMATORY_RESPONSE	7124
GOBP_INFLAMMATORY_RESPONSE	7124
GOBP_INFLAMMATORY_RESPONSE	7124
GOBP_INFLAMMATORY_RESPONSE	7124
GOBP_INFLAMMATORY_RESPONSE	7124
GOBP_INFLAMMATORY_RESPONSE	7124
GOBP_INFLAMMATORY_RESPONSE	7124
GOBP_INFLAMMATORY_RESPONSE	7128
GOBP_INFLAMMATORY_RESPONSE	7130
GOBP_INFLAMMATORY_RESPONSE	79626
GOBP_INFLAMMATORY_RESPONSE	8792
GOBP_INFLAMMATORY_RESPONSE	7132
GOBP_INFLAMMATORY_RESPONSE	7133
GOBP_INFLAMMATORY_RESPONSE	7293
GOBP_INFLAMMATORY_RESPONSE	8600
GOBP_INFLAMMATORY_RESPONSE	7292
GOBP_INFLAMMATORY_RESPONSE	10318
GOBP_INFLAMMATORY_RESPONSE	79155
GOBP_INFLAMMATORY_RESPONSE	79931
GOBP_INFLAMMATORY_RESPONSE	54472
GOBP_INFLAMMATORY_RESPONSE	8460
GOBP_INFLAMMATORY_RESPONSE	8717
GOBP_INFLAMMATORY_RESPONSE	10758
GOBP_INFLAMMATORY_RESPONSE	54210
GOBP_INFLAMMATORY_RESPONSE	54209
GOBP_INFLAMMATORY_RESPONSE	11277
GOBP_INFLAMMATORY_RESPONSE	9865
GOBP_INFLAMMATORY_RESPONSE	84675
GOBP_INFLAMMATORY_RESPONSE	7442
GOBP_INFLAMMATORY_RESPONSE	59341
GOBP_INFLAMMATORY_RESPONSE	85480
GOBP_INFLAMMATORY_RESPONSE	10100
GOBP_INFLAMMATORY_RESPONSE	84630
GOBP_INFLAMMATORY_RESPONSE	11334
GOBP_INFLAMMATORY_RESPONSE	7301
GOBP_INFLAMMATORY_RESPONSE	7349
GOBP_INFLAMMATORY_RESPONSE	23376
GOBP_INFLAMMATORY_RESPONSE	54658
GOBP_INFLAMMATORY_RESPONSE	201294
GOBP_INFLAMMATORY_RESPONSE	11274
GOBP_INFLAMMATORY_RESPONSE	6844
GOBP_INFLAMMATORY_RESPONSE	9341
GOBP_INFLAMMATORY_RESPONSE	6845
GOBP_INFLAMMATORY_RESPONSE	8673
GOBP_INFLAMMATORY_RESPONSE	7412
GOBP_INFLAMMATORY_RESPONSE	8876
GOBP_INFLAMMATORY_RESPONSE	55737
GOBP_INFLAMMATORY_RESPONSE	84292
GOBP_INFLAMMATORY_RESPONSE	58189
GOBP_INFLAMMATORY_RESPONSE	7474
GOBP_INFLAMMATORY_RESPONSE	6375
GOBP_INFLAMMATORY_RESPONSE	6846
GOBP_INFLAMMATORY_RESPONSE	2829
GOBP_INFLAMMATORY_RESPONSE	331
GOBP_INFLAMMATORY_RESPONSE	7525
GOBP_INFLAMMATORY_RESPONSE	81030
GOBP_INFLAMMATORY_RESPONSE	80149
GOBP_INFLAMMATORY_RESPONSE	7538
GOBP_INFLAMMATORY_RESPONSE	51157
GOBP_INFLAMMATORY_RESPONSE	7784
GOBP_INFLAMMATORY_RESPONSE	7791
GOBP_INFLAMMATORY_RESPONSE	7791
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE	718
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE	727
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE	729
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE	730
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE	3576
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE	3383
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE	3552
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE	3569
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE	3676
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE	3683
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE	3688
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE	3689
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE	3827
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE	6403
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE	6404
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE	7124
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE	7124
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE	7124
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE	7124
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE	7124
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE	7124
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE	7124
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE	7124
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE	7412
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	920
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	1435
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	1437
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	1440
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	2919
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	2920
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	3122
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	3122
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	3122
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	3122
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	3122
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	3122
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	3122
