gs_name	gene
GOBP_INFLAMMATORY_RESPONSE	ENSG00000135829
GOBP_INFLAMMATORY_RESPONSE	ENSG00000213918
GOBP_INFLAMMATORY_RESPONSE	ENSG00000163687
GOBP_INFLAMMATORY_RESPONSE	ENSG00000113360
GOBP_INFLAMMATORY_RESPONSE	ENSG00000140254
GOBP_INFLAMMATORY_RESPONSE	ENSG00000140274
GOBP_INFLAMMATORY_RESPONSE	ENSG00000143507
GOBP_INFLAMMATORY_RESPONSE	ENSG00000143369
GOBP_INFLAMMATORY_RESPONSE	ENSG00000136160
GOBP_INFLAMMATORY_RESPONSE	ENSG00000086232
GOBP_INFLAMMATORY_RESPONSE	ENSG00000197561
GOBP_INFLAMMATORY_RESPONSE	ENSG00000277571
GOBP_INFLAMMATORY_RESPONSE	ENSG00000163435
GOBP_INFLAMMATORY_RESPONSE	ENSG00000154269
GOBP_INFLAMMATORY_RESPONSE	ENSG00000142627
GOBP_INFLAMMATORY_RESPONSE	ENSG00000133216
GOBP_INFLAMMATORY_RESPONSE	ENSG00000130427
GOBP_INFLAMMATORY_RESPONSE	ENSG00000091831
GOBP_INFLAMMATORY_RESPONSE	ENSG00000134954
GOBP_INFLAMMATORY_RESPONSE	ENSG00000182197
GOBP_INFLAMMATORY_RESPONSE	ENSG00000106462
GOBP_INFLAMMATORY_RESPONSE	ENSG00000158769
GOBP_INFLAMMATORY_RESPONSE	ENSG00000131187
GOBP_INFLAMMATORY_RESPONSE	ENSG00000180210
GOBP_INFLAMMATORY_RESPONSE	ENSG00000181104
GOBP_INFLAMMATORY_RESPONSE	ENSG00000164251
GOBP_INFLAMMATORY_RESPONSE	ENSG00000117525
GOBP_INFLAMMATORY_RESPONSE	ENSG00000185010
GOBP_INFLAMMATORY_RESPONSE	ENSG00000170323
GOBP_INFLAMMATORY_RESPONSE	ENSG00000187741
GOBP_INFLAMMATORY_RESPONSE	ENSG00000144554
GOBP_INFLAMMATORY_RESPONSE	ENSG00000169710
GOBP_INFLAMMATORY_RESPONSE	ENSG00000150337
GOBP_INFLAMMATORY_RESPONSE	ENSG00000072694
GOBP_INFLAMMATORY_RESPONSE	ENSG00000203747
GOBP_INFLAMMATORY_RESPONSE	ENSG00000141965
GOBP_INFLAMMATORY_RESPONSE	ENSG00000126262
GOBP_INFLAMMATORY_RESPONSE	ENSG00000185897
GOBP_INFLAMMATORY_RESPONSE	ENSG00000186188
GOBP_INFLAMMATORY_RESPONSE	ENSG00000000938
GOBP_INFLAMMATORY_RESPONSE	ENSG00000115414
GOBP_INFLAMMATORY_RESPONSE	ENSG00000115226
GOBP_INFLAMMATORY_RESPONSE	ENSG00000165457
GOBP_INFLAMMATORY_RESPONSE	ENSG00000170345
GOBP_INFLAMMATORY_RESPONSE	ENSG00000103241
GOBP_INFLAMMATORY_RESPONSE	ENSG00000114861
GOBP_INFLAMMATORY_RESPONSE	ENSG00000049768
GOBP_INFLAMMATORY_RESPONSE	ENSG00000269002
GOBP_INFLAMMATORY_RESPONSE	ENSG00000171051
GOBP_INFLAMMATORY_RESPONSE	ENSG00000171049
GOBP_INFLAMMATORY_RESPONSE	ENSG00000187474
GOBP_INFLAMMATORY_RESPONSE	ENSG00000140564
GOBP_INFLAMMATORY_RESPONSE	ENSG00000180549
GOBP_INFLAMMATORY_RESPONSE	ENSG00000010810
GOBP_INFLAMMATORY_RESPONSE	ENSG00000069482
GOBP_INFLAMMATORY_RESPONSE	ENSG00000107485
GOBP_INFLAMMATORY_RESPONSE	ENSG00000177628
GOBP_INFLAMMATORY_RESPONSE	ENSG00000262446
GOBP_INFLAMMATORY_RESPONSE	ENSG00000154451
GOBP_INFLAMMATORY_RESPONSE	ENSG00000100031
GOBP_INFLAMMATORY_RESPONSE	ENSG00000133475
GOBP_INFLAMMATORY_RESPONSE	ENSG00000197421
GOBP_INFLAMMATORY_RESPONSE	ENSG00000099998
GOBP_INFLAMMATORY_RESPONSE	ENSG00000157017
GOBP_INFLAMMATORY_RESPONSE	ENSG00000121853
GOBP_INFLAMMATORY_RESPONSE	ENSG00000108262
GOBP_INFLAMMATORY_RESPONSE	ENSG00000164850
GOBP_INFLAMMATORY_RESPONSE	ENSG00000120436
GOBP_INFLAMMATORY_RESPONSE	ENSG00000142511
GOBP_INFLAMMATORY_RESPONSE	ENSG00000269565
GOBP_INFLAMMATORY_RESPONSE	ENSG00000214943
GOBP_INFLAMMATORY_RESPONSE	ENSG00000177464
GOBP_INFLAMMATORY_RESPONSE	ENSG00000119714
GOBP_INFLAMMATORY_RESPONSE	ENSG00000167191
GOBP_INFLAMMATORY_RESPONSE	ENSG00000132522
GOBP_INFLAMMATORY_RESPONSE	ENSG00000288325
GOBP_INFLAMMATORY_RESPONSE	ENSG00000206246
GOBP_INFLAMMATORY_RESPONSE	ENSG00000206314
GOBP_INFLAMMATORY_RESPONSE	ENSG00000213654
GOBP_INFLAMMATORY_RESPONSE	ENSG00000233490
GOBP_INFLAMMATORY_RESPONSE	ENSG00000234243
GOBP_INFLAMMATORY_RESPONSE	ENSG00000234508
GOBP_INFLAMMATORY_RESPONSE	ENSG00000236697
GOBP_INFLAMMATORY_RESPONSE	ENSG00000237052
GOBP_INFLAMMATORY_RESPONSE	ENSG00000233276
GOBP_INFLAMMATORY_RESPONSE	ENSG00000167468
GOBP_INFLAMMATORY_RESPONSE	ENSG00000030582
GOBP_INFLAMMATORY_RESPONSE	ENSG00000104518
GOBP_INFLAMMATORY_RESPONSE	ENSG00000278718
GOBP_INFLAMMATORY_RESPONSE	ENSG00000084207
GOBP_INFLAMMATORY_RESPONSE	ENSG00000130600
GOBP_INFLAMMATORY_RESPONSE	ENSG00000288237
GOBP_INFLAMMATORY_RESPONSE	ENSG00000105697
GOBP_INFLAMMATORY_RESPONSE	ENSG00000135077
GOBP_INFLAMMATORY_RESPONSE	ENSG00000101336
GOBP_INFLAMMATORY_RESPONSE	ENSG00000068024
GOBP_INFLAMMATORY_RESPONSE	ENSG00000108840
GOBP_INFLAMMATORY_RESPONSE	ENSG00000048052
GOBP_INFLAMMATORY_RESPONSE	ENSG00000019991
GOBP_INFLAMMATORY_RESPONSE	ENSG00000100644
GOBP_INFLAMMATORY_RESPONSE	ENSG00000156515
GOBP_INFLAMMATORY_RESPONSE	ENSG00000196126
GOBP_INFLAMMATORY_RESPONSE	ENSG00000206240
GOBP_INFLAMMATORY_RESPONSE	ENSG00000206306
GOBP_INFLAMMATORY_RESPONSE	ENSG00000228080
GOBP_INFLAMMATORY_RESPONSE	ENSG00000229074
GOBP_INFLAMMATORY_RESPONSE	ENSG00000236884
GOBP_INFLAMMATORY_RESPONSE	ENSG00000204592
GOBP_INFLAMMATORY_RESPONSE	ENSG00000206493
GOBP_INFLAMMATORY_RESPONSE	ENSG00000225201
GOBP_INFLAMMATORY_RESPONSE	ENSG00000229252
GOBP_INFLAMMATORY_RESPONSE	ENSG00000230254
GOBP_INFLAMMATORY_RESPONSE	ENSG00000233904
GOBP_INFLAMMATORY_RESPONSE	ENSG00000236632
GOBP_INFLAMMATORY_RESPONSE	ENSG00000189403
GOBP_INFLAMMATORY_RESPONSE	ENSG00000164104
GOBP_INFLAMMATORY_RESPONSE	ENSG00000100292
GOBP_INFLAMMATORY_RESPONSE	ENSG00000177733
GOBP_INFLAMMATORY_RESPONSE	ENSG00000257017
GOBP_INFLAMMATORY_RESPONSE	ENSG00000261701
GOBP_INFLAMMATORY_RESPONSE	ENSG00000196639
GOBP_INFLAMMATORY_RESPONSE	ENSG00000134489
GOBP_INFLAMMATORY_RESPONSE	ENSG00000142798
GOBP_INFLAMMATORY_RESPONSE	ENSG00000114378
GOBP_INFLAMMATORY_RESPONSE	ENSG00000068001
GOBP_INFLAMMATORY_RESPONSE	ENSG00000186792
GOBP_INFLAMMATORY_RESPONSE	ENSG00000131203
GOBP_INFLAMMATORY_RESPONSE	ENSG00000163565
GOBP_INFLAMMATORY_RESPONSE	ENSG00000068079
GOBP_INFLAMMATORY_RESPONSE	ENSG00000188379
GOBP_INFLAMMATORY_RESPONSE	ENSG00000111537
GOBP_INFLAMMATORY_RESPONSE	ENSG00000017427
GOBP_INFLAMMATORY_RESPONSE	ENSG00000141753
GOBP_INFLAMMATORY_RESPONSE	ENSG00000211896
GOBP_INFLAMMATORY_RESPONSE	ENSG00000277633
GOBP_INFLAMMATORY_RESPONSE	ENSG00000104365
GOBP_INFLAMMATORY_RESPONSE	ENSG00000269335
GOBP_INFLAMMATORY_RESPONSE	ENSG00000136634
GOBP_INFLAMMATORY_RESPONSE	ENSG00000243646
GOBP_INFLAMMATORY_RESPONSE	ENSG00000113302
GOBP_INFLAMMATORY_RESPONSE	ENSG00000169194
GOBP_INFLAMMATORY_RESPONSE	ENSG00000164136
GOBP_INFLAMMATORY_RESPONSE	ENSG00000172349
GOBP_INFLAMMATORY_RESPONSE	ENSG00000112115
GOBP_INFLAMMATORY_RESPONSE	ENSG00000127743
GOBP_INFLAMMATORY_RESPONSE	ENSG00000124391
GOBP_INFLAMMATORY_RESPONSE	ENSG00000172458
GOBP_INFLAMMATORY_RESPONSE	ENSG00000112116
GOBP_INFLAMMATORY_RESPONSE	ENSG00000177663
GOBP_INFLAMMATORY_RESPONSE	ENSG00000163702
GOBP_INFLAMMATORY_RESPONSE	ENSG00000163701
GOBP_INFLAMMATORY_RESPONSE	ENSG00000150782
GOBP_INFLAMMATORY_RESPONSE	ENSG00000115604
GOBP_INFLAMMATORY_RESPONSE	ENSG00000115607
GOBP_INFLAMMATORY_RESPONSE	ENSG00000115008
GOBP_INFLAMMATORY_RESPONSE	ENSG00000125538
GOBP_INFLAMMATORY_RESPONSE	ENSG00000136697
GOBP_INFLAMMATORY_RESPONSE	ENSG00000115594
GOBP_INFLAMMATORY_RESPONSE	ENSG00000115590
GOBP_INFLAMMATORY_RESPONSE	ENSG00000196083
GOBP_INFLAMMATORY_RESPONSE	ENSG00000115602
GOBP_INFLAMMATORY_RESPONSE	ENSG00000115598
GOBP_INFLAMMATORY_RESPONSE	ENSG00000136689
GOBP_INFLAMMATORY_RESPONSE	ENSG00000109471
GOBP_INFLAMMATORY_RESPONSE	ENSG00000162891
GOBP_INFLAMMATORY_RESPONSE	ENSG00000174564
GOBP_INFLAMMATORY_RESPONSE	ENSG00000138684
GOBP_INFLAMMATORY_RESPONSE	ENSG00000127318
GOBP_INFLAMMATORY_RESPONSE	ENSG00000164485
GOBP_INFLAMMATORY_RESPONSE	ENSG00000110944
GOBP_INFLAMMATORY_RESPONSE	ENSG00000162594
GOBP_INFLAMMATORY_RESPONSE	ENSG00000166090
GOBP_INFLAMMATORY_RESPONSE	ENSG00000197272
GOBP_INFLAMMATORY_RESPONSE	ENSG00000134460
GOBP_INFLAMMATORY_RESPONSE	ENSG00000164509
GOBP_INFLAMMATORY_RESPONSE	ENSG00000137033
GOBP_INFLAMMATORY_RESPONSE	ENSG00000157368
GOBP_INFLAMMATORY_RESPONSE	ENSG00000136694
GOBP_INFLAMMATORY_RESPONSE	ENSG00000136696
GOBP_INFLAMMATORY_RESPONSE	ENSG00000136688
GOBP_INFLAMMATORY_RESPONSE	ENSG00000136695
GOBP_INFLAMMATORY_RESPONSE	ENSG00000125571
GOBP_INFLAMMATORY_RESPONSE	ENSG00000113520
GOBP_INFLAMMATORY_RESPONSE	ENSG00000077238
GOBP_INFLAMMATORY_RESPONSE	ENSG00000113525
GOBP_INFLAMMATORY_RESPONSE	ENSG00000091181
GOBP_INFLAMMATORY_RESPONSE	ENSG00000136244
GOBP_INFLAMMATORY_RESPONSE	ENSG00000160712
GOBP_INFLAMMATORY_RESPONSE	ENSG00000134352
GOBP_INFLAMMATORY_RESPONSE	ENSG00000145839
GOBP_INFLAMMATORY_RESPONSE	ENSG00000254647
GOBP_INFLAMMATORY_RESPONSE	ENSG00000134070
GOBP_INFLAMMATORY_RESPONSE	ENSG00000126456
GOBP_INFLAMMATORY_RESPONSE	ENSG00000128604
GOBP_INFLAMMATORY_RESPONSE	ENSG00000237693
GOBP_INFLAMMATORY_RESPONSE	ENSG00000016082
GOBP_INFLAMMATORY_RESPONSE	ENSG00000078747
GOBP_INFLAMMATORY_RESPONSE	ENSG00000164171
GOBP_INFLAMMATORY_RESPONSE	ENSG00000005844
GOBP_INFLAMMATORY_RESPONSE	ENSG00000150093
GOBP_INFLAMMATORY_RESPONSE	ENSG00000160255
GOBP_INFLAMMATORY_RESPONSE	ENSG00000115221
GOBP_INFLAMMATORY_RESPONSE	ENSG00000055955
GOBP_INFLAMMATORY_RESPONSE	ENSG00000096968
GOBP_INFLAMMATORY_RESPONSE	ENSG00000166086
GOBP_INFLAMMATORY_RESPONSE	ENSG00000065427
GOBP_INFLAMMATORY_RESPONSE	ENSG00000132510
GOBP_INFLAMMATORY_RESPONSE	ENSG00000157404
GOBP_INFLAMMATORY_RESPONSE	ENSG00000133116
GOBP_INFLAMMATORY_RESPONSE	ENSG00000136826
GOBP_INFLAMMATORY_RESPONSE	ENSG00000164344
GOBP_INFLAMMATORY_RESPONSE	ENSG00000139187
GOBP_INFLAMMATORY_RESPONSE	ENSG00000113889
GOBP_INFLAMMATORY_RESPONSE	ENSG00000025800
GOBP_INFLAMMATORY_RESPONSE	ENSG00000167768
GOBP_INFLAMMATORY_RESPONSE	ENSG00000186832
GOBP_INFLAMMATORY_RESPONSE	ENSG00000179630
GOBP_INFLAMMATORY_RESPONSE	ENSG00000213658
GOBP_INFLAMMATORY_RESPONSE	ENSG00000129988
GOBP_INFLAMMATORY_RESPONSE	ENSG00000130164
GOBP_INFLAMMATORY_RESPONSE	ENSG00000174697
GOBP_INFLAMMATORY_RESPONSE	ENSG00000100097
GOBP_INFLAMMATORY_RESPONSE	ENSG00000168961
GOBP_INFLAMMATORY_RESPONSE	ENSG00000121897
GOBP_INFLAMMATORY_RESPONSE	ENSG00000187116
GOBP_INFLAMMATORY_RESPONSE	ENSG00000274113
GOBP_INFLAMMATORY_RESPONSE	ENSG00000274914
GOBP_INFLAMMATORY_RESPONSE	ENSG00000275404
GOBP_INFLAMMATORY_RESPONSE	ENSG00000278355
GOBP_INFLAMMATORY_RESPONSE	ENSG00000186818
GOBP_INFLAMMATORY_RESPONSE	ENSG00000275730
GOBP_INFLAMMATORY_RESPONSE	ENSG00000276042
GOBP_INFLAMMATORY_RESPONSE	ENSG00000278279
GOBP_INFLAMMATORY_RESPONSE	ENSG00000278555
GOBP_INFLAMMATORY_RESPONSE	ENSG00000107798
GOBP_INFLAMMATORY_RESPONSE	ENSG00000115318
GOBP_INFLAMMATORY_RESPONSE	ENSG00000111684
GOBP_INFLAMMATORY_RESPONSE	ENSG00000175445
GOBP_INFLAMMATORY_RESPONSE	ENSG00000165379
GOBP_INFLAMMATORY_RESPONSE	ENSG00000184434
GOBP_INFLAMMATORY_RESPONSE	ENSG00000188906
GOBP_INFLAMMATORY_RESPONSE	ENSG00000173503
GOBP_INFLAMMATORY_RESPONSE	ENSG00000223919
GOBP_INFLAMMATORY_RESPONSE	ENSG00000226275
GOBP_INFLAMMATORY_RESPONSE	ENSG00000226979
GOBP_INFLAMMATORY_RESPONSE	ENSG00000230279
GOBP_INFLAMMATORY_RESPONSE	ENSG00000231408
GOBP_INFLAMMATORY_RESPONSE	ENSG00000238130
GOBP_INFLAMMATORY_RESPONSE	ENSG00000213903
GOBP_INFLAMMATORY_RESPONSE	ENSG00000285456
GOBP_INFLAMMATORY_RESPONSE	ENSG00000213906
GOBP_INFLAMMATORY_RESPONSE	ENSG00000285203
GOBP_INFLAMMATORY_RESPONSE	ENSG00000079257
GOBP_INFLAMMATORY_RESPONSE	ENSG00000054219
GOBP_INFLAMMATORY_RESPONSE	ENSG00000112799
GOBP_INFLAMMATORY_RESPONSE	ENSG00000154589
GOBP_INFLAMMATORY_RESPONSE	ENSG00000254087
GOBP_INFLAMMATORY_RESPONSE	ENSG00000090382
GOBP_INFLAMMATORY_RESPONSE	ENSG00000181751
GOBP_INFLAMMATORY_RESPONSE	ENSG00000034152
GOBP_INFLAMMATORY_RESPONSE	ENSG00000156711
GOBP_INFLAMMATORY_RESPONSE	ENSG00000112062
GOBP_INFLAMMATORY_RESPONSE	ENSG00000166484
GOBP_INFLAMMATORY_RESPONSE	ENSG00000162889
GOBP_INFLAMMATORY_RESPONSE	ENSG00000130368
GOBP_INFLAMMATORY_RESPONSE	ENSG00000165471
GOBP_INFLAMMATORY_RESPONSE	ENSG00000147316
GOBP_INFLAMMATORY_RESPONSE	ENSG00000285262
GOBP_INFLAMMATORY_RESPONSE	ENSG00000110492
GOBP_INFLAMMATORY_RESPONSE	ENSG00000103313
GOBP_INFLAMMATORY_RESPONSE	ENSG00000141434
GOBP_INFLAMMATORY_RESPONSE	ENSG00000176845
GOBP_INFLAMMATORY_RESPONSE	ENSG00000275031
GOBP_INFLAMMATORY_RESPONSE	ENSG00000147324
GOBP_INFLAMMATORY_RESPONSE	ENSG00000285022
GOBP_INFLAMMATORY_RESPONSE	ENSG00000074416
GOBP_INFLAMMATORY_RESPONSE	ENSG00000085871
GOBP_INFLAMMATORY_RESPONSE	ENSG00000240972
GOBP_INFLAMMATORY_RESPONSE	ENSG00000276701
GOBP_INFLAMMATORY_RESPONSE	ENSG00000207957
GOBP_INFLAMMATORY_RESPONSE	ENSG00000208008
GOBP_INFLAMMATORY_RESPONSE	ENSG00000199161
GOBP_INFLAMMATORY_RESPONSE	ENSG00000207654
GOBP_INFLAMMATORY_RESPONSE	ENSG00000207705
GOBP_INFLAMMATORY_RESPONSE	ENSG00000207926
GOBP_INFLAMMATORY_RESPONSE	ENSG00000207942
GOBP_INFLAMMATORY_RESPONSE	ENSG00000207954
GOBP_INFLAMMATORY_RESPONSE	ENSG00000208017
GOBP_INFLAMMATORY_RESPONSE	ENSG00000207708
GOBP_INFLAMMATORY_RESPONSE	ENSG00000284353
GOBP_INFLAMMATORY_RESPONSE	ENSG00000283819
GOBP_INFLAMMATORY_RESPONSE	ENSG00000276365
GOBP_INFLAMMATORY_RESPONSE	ENSG00000283733
GOBP_INFLAMMATORY_RESPONSE	ENSG00000207611
GOBP_INFLAMMATORY_RESPONSE	ENSG00000283785
GOBP_INFLAMMATORY_RESPONSE	ENSG00000207779
GOBP_INFLAMMATORY_RESPONSE	ENSG00000208006
GOBP_INFLAMMATORY_RESPONSE	ENSG00000284536
GOBP_INFLAMMATORY_RESPONSE	ENSG00000207595
GOBP_INFLAMMATORY_RESPONSE	ENSG00000207975
GOBP_INFLAMMATORY_RESPONSE	ENSG00000207613
GOBP_INFLAMMATORY_RESPONSE	ENSG00000288397
GOBP_INFLAMMATORY_RESPONSE	ENSG00000207797
GOBP_INFLAMMATORY_RESPONSE	ENSG00000284112
GOBP_INFLAMMATORY_RESPONSE	ENSG00000284443
GOBP_INFLAMMATORY_RESPONSE	ENSG00000207752
GOBP_INFLAMMATORY_RESPONSE	ENSG00000284204
GOBP_INFLAMMATORY_RESPONSE	ENSG00000284375
GOBP_INFLAMMATORY_RESPONSE	ENSG00000207568
GOBP_INFLAMMATORY_RESPONSE	ENSG00000207935
GOBP_INFLAMMATORY_RESPONSE	ENSG00000284485
GOBP_INFLAMMATORY_RESPONSE	ENSG00000207604
GOBP_INFLAMMATORY_RESPONSE	ENSG00000283762
GOBP_INFLAMMATORY_RESPONSE	ENSG00000284190
GOBP_INFLAMMATORY_RESPONSE	ENSG00000283824
GOBP_INFLAMMATORY_RESPONSE	ENSG00000207870
GOBP_INFLAMMATORY_RESPONSE	ENSG00000207725
GOBP_INFLAMMATORY_RESPONSE	ENSG00000284567
GOBP_INFLAMMATORY_RESPONSE	ENSG00000199075
GOBP_INFLAMMATORY_RESPONSE	ENSG00000199094
GOBP_INFLAMMATORY_RESPONSE	ENSG00000199177
GOBP_INFLAMMATORY_RESPONSE	ENSG00000199053
GOBP_INFLAMMATORY_RESPONSE	ENSG00000283604
GOBP_INFLAMMATORY_RESPONSE	ENSG00000199051
GOBP_INFLAMMATORY_RESPONSE	ENSG00000199047
GOBP_INFLAMMATORY_RESPONSE	ENSG00000266320
GOBP_INFLAMMATORY_RESPONSE	ENSG00000202609
GOBP_INFLAMMATORY_RESPONSE	ENSG00000207741
GOBP_INFLAMMATORY_RESPONSE	ENSG00000207736
GOBP_INFLAMMATORY_RESPONSE	ENSG00000284010
GOBP_INFLAMMATORY_RESPONSE	ENSG00000288367
GOBP_INFLAMMATORY_RESPONSE	ENSG00000284436
GOBP_INFLAMMATORY_RESPONSE	ENSG00000211578
GOBP_INFLAMMATORY_RESPONSE	ENSG00000216192
GOBP_INFLAMMATORY_RESPONSE	ENSG00000283705
GOBP_INFLAMMATORY_RESPONSE	ENSG00000207757
GOBP_INFLAMMATORY_RESPONSE	ENSG00000271886
GOBP_INFLAMMATORY_RESPONSE	ENSG00000199150
GOBP_INFLAMMATORY_RESPONSE	ENSG00000075975
GOBP_INFLAMMATORY_RESPONSE	ENSG00000008516
GOBP_INFLAMMATORY_RESPONSE	ENSG00000167346
GOBP_INFLAMMATORY_RESPONSE	ENSG00000149968
GOBP_INFLAMMATORY_RESPONSE	ENSG00000118113
GOBP_INFLAMMATORY_RESPONSE	ENSG00000100985
GOBP_INFLAMMATORY_RESPONSE	ENSG00000170255
GOBP_INFLAMMATORY_RESPONSE	ENSG00000149534
GOBP_INFLAMMATORY_RESPONSE	ENSG00000215183
GOBP_INFLAMMATORY_RESPONSE	ENSG00000198793
GOBP_INFLAMMATORY_RESPONSE	ENSG00000110921
GOBP_INFLAMMATORY_RESPONSE	ENSG00000172936
GOBP_INFLAMMATORY_RESPONSE	ENSG00000140795
GOBP_INFLAMMATORY_RESPONSE	ENSG00000249437
GOBP_INFLAMMATORY_RESPONSE	ENSG00000276068
GOBP_INFLAMMATORY_RESPONSE	ENSG00000278613
GOBP_INFLAMMATORY_RESPONSE	ENSG00000161048
GOBP_INFLAMMATORY_RESPONSE	ENSG00000275723
GOBP_INFLAMMATORY_RESPONSE	ENSG00000158517
GOBP_INFLAMMATORY_RESPONSE	ENSG00000204475
GOBP_INFLAMMATORY_RESPONSE	ENSG00000206430
GOBP_INFLAMMATORY_RESPONSE	ENSG00000223833
GOBP_INFLAMMATORY_RESPONSE	ENSG00000225211
GOBP_INFLAMMATORY_RESPONSE	ENSG00000236315
GOBP_INFLAMMATORY_RESPONSE	ENSG00000236979
GOBP_INFLAMMATORY_RESPONSE	ENSG00000237103
GOBP_INFLAMMATORY_RESPONSE	ENSG00000237808
GOBP_INFLAMMATORY_RESPONSE	ENSG00000131507
GOBP_INFLAMMATORY_RESPONSE	ENSG00000070614
GOBP_INFLAMMATORY_RESPONSE	ENSG00000245532
GOBP_INFLAMMATORY_RESPONSE	ENSG00000235568
GOBP_INFLAMMATORY_RESPONSE	ENSG00000072736
GOBP_INFLAMMATORY_RESPONSE	ENSG00000100968
GOBP_INFLAMMATORY_RESPONSE	ENSG00000285485
GOBP_INFLAMMATORY_RESPONSE	ENSG00000116044
GOBP_INFLAMMATORY_RESPONSE	ENSG00000109320
GOBP_INFLAMMATORY_RESPONSE	ENSG00000100906
GOBP_INFLAMMATORY_RESPONSE	ENSG00000104825
GOBP_INFLAMMATORY_RESPONSE	ENSG00000282905
GOBP_INFLAMMATORY_RESPONSE	ENSG00000167604
GOBP_INFLAMMATORY_RESPONSE	ENSG00000144802
GOBP_INFLAMMATORY_RESPONSE	ENSG00000086102
GOBP_INFLAMMATORY_RESPONSE	ENSG00000131669
GOBP_INFLAMMATORY_RESPONSE	ENSG00000105374
GOBP_INFLAMMATORY_RESPONSE	ENSG00000168256
GOBP_INFLAMMATORY_RESPONSE	ENSG00000167984
GOBP_INFLAMMATORY_RESPONSE	ENSG00000091106
GOBP_INFLAMMATORY_RESPONSE	ENSG00000091592
GOBP_INFLAMMATORY_RESPONSE	ENSG00000182261
GOBP_INFLAMMATORY_RESPONSE	ENSG00000276780
GOBP_INFLAMMATORY_RESPONSE	ENSG00000281166
GOBP_INFLAMMATORY_RESPONSE	ENSG00000142405
GOBP_INFLAMMATORY_RESPONSE	ENSG00000022556
GOBP_INFLAMMATORY_RESPONSE	ENSG00000273992
GOBP_INFLAMMATORY_RESPONSE	ENSG00000274638
GOBP_INFLAMMATORY_RESPONSE	ENSG00000275082
GOBP_INFLAMMATORY_RESPONSE	ENSG00000275399
GOBP_INFLAMMATORY_RESPONSE	ENSG00000275796
GOBP_INFLAMMATORY_RESPONSE	ENSG00000275843
GOBP_INFLAMMATORY_RESPONSE	ENSG00000277060
GOBP_INFLAMMATORY_RESPONSE	ENSG00000278682
GOBP_INFLAMMATORY_RESPONSE	ENSG00000278789
GOBP_INFLAMMATORY_RESPONSE	ENSG00000162711
GOBP_INFLAMMATORY_RESPONSE	ENSG00000160505
GOBP_INFLAMMATORY_RESPONSE	ENSG00000174885
GOBP_INFLAMMATORY_RESPONSE	ENSG00000167634
GOBP_INFLAMMATORY_RESPONSE	ENSG00000274174
GOBP_INFLAMMATORY_RESPONSE	ENSG00000274571
GOBP_INFLAMMATORY_RESPONSE	ENSG00000275483
GOBP_INFLAMMATORY_RESPONSE	ENSG00000276804
GOBP_INFLAMMATORY_RESPONSE	ENSG00000277071
GOBP_INFLAMMATORY_RESPONSE	ENSG00000277179
GOBP_INFLAMMATORY_RESPONSE	ENSG00000277776
GOBP_INFLAMMATORY_RESPONSE	ENSG00000277786
GOBP_INFLAMMATORY_RESPONSE	ENSG00000278173
GOBP_INFLAMMATORY_RESPONSE	ENSG00000185792
GOBP_INFLAMMATORY_RESPONSE	ENSG00000160703
GOBP_INFLAMMATORY_RESPONSE	ENSG00000123609
GOBP_INFLAMMATORY_RESPONSE	ENSG00000106100
GOBP_INFLAMMATORY_RESPONSE	ENSG00000167207
GOBP_INFLAMMATORY_RESPONSE	ENSG00000007171
GOBP_INFLAMMATORY_RESPONSE	ENSG00000148400
GOBP_INFLAMMATORY_RESPONSE	ENSG00000134250
GOBP_INFLAMMATORY_RESPONSE	ENSG00000007952
GOBP_INFLAMMATORY_RESPONSE	ENSG00000086991
GOBP_INFLAMMATORY_RESPONSE	ENSG00000122585
GOBP_INFLAMMATORY_RESPONSE	ENSG00000164129
GOBP_INFLAMMATORY_RESPONSE	ENSG00000126368
GOBP_INFLAMMATORY_RESPONSE	ENSG00000174738
GOBP_INFLAMMATORY_RESPONSE	ENSG00000025434
GOBP_INFLAMMATORY_RESPONSE	ENSG00000012504
GOBP_INFLAMMATORY_RESPONSE	ENSG00000174004
GOBP_INFLAMMATORY_RESPONSE	ENSG00000135318
GOBP_INFLAMMATORY_RESPONSE	ENSG00000176046
GOBP_INFLAMMATORY_RESPONSE	ENSG00000109205
GOBP_INFLAMMATORY_RESPONSE	ENSG00000114026
GOBP_INFLAMMATORY_RESPONSE	ENSG00000173391
GOBP_INFLAMMATORY_RESPONSE	ENSG00000112038
GOBP_INFLAMMATORY_RESPONSE	ENSG00000229314
GOBP_INFLAMMATORY_RESPONSE	ENSG00000228278
GOBP_INFLAMMATORY_RESPONSE	ENSG00000099985
GOBP_INFLAMMATORY_RESPONSE	ENSG00000145623
GOBP_INFLAMMATORY_RESPONSE	ENSG00000154124
GOBP_INFLAMMATORY_RESPONSE	ENSG00000108405
GOBP_INFLAMMATORY_RESPONSE	ENSG00000089041
GOBP_INFLAMMATORY_RESPONSE	ENSG00000116288
GOBP_INFLAMMATORY_RESPONSE	ENSG00000102699
GOBP_INFLAMMATORY_RESPONSE	ENSG00000168078
GOBP_INFLAMMATORY_RESPONSE	ENSG00000163346
GOBP_INFLAMMATORY_RESPONSE	ENSG00000150593
GOBP_INFLAMMATORY_RESPONSE	ENSG00000186642
GOBP_INFLAMMATORY_RESPONSE	ENSG00000179094
GOBP_INFLAMMATORY_RESPONSE	ENSG00000163737
